"service_id","date","exception_type"
"GO401_120000368","20120611","1"
"GO401_120000368","20120612","1"
"GO401_120000368","20120613","1"
"GO401_120000368","20120614","1"
"GO401_120000368","20120621","1"
"GO401_120000368","20120625","1"
"GO401_120000368","20120626","1"
"GO401_120000368","20120627","1"
"GO401_120000368","20120628","1"
"GO401_120000368","20120629","1"
"GO401_120000368","20120702","1"
"GO401_120000368","20120709","1"
"GO401_120000368","20120710","1"
"GO401_120000368","20120711","1"
"GO401_120000368","20120712","1"
"GO401_120000368","20120713","1"
"GO401_120000368","20120716","1"
"GO401_120000368","20120717","1"
"GO401_120000368","20120718","1"
"GO401_120000368","20120719","1"
"GO401_120000368","20120725","1"
"GO401_120000368","20120726","1"
"GO401_120000368","20120727","1"
"GO401_120000368","20120730","1"
"GO401_120000368","20120731","1"
"GO401_120000368","20120801","1"
"GO401_120000368","20120802","1"
"GO401_120000368","20120803","1"
"GO401_120000368","20120806","1"
"GO401_120000368","20120809","1"
"GO401_120000368","20120813","1"
"GO401_120000368","20120814","1"
"GO401_120000368","20120815","1"
"GO401_120000368","20120816","1"
"GO401_120000368","20120817","1"
"GO401_120000368","20120823","1"
"GO401_120000368","20120827","1"
"GO401_120000368","20120828","1"
"GO401_120000368","20120829","1"
"GO401_120000368","20120830","1"
"GO401_120000368","20120831","1"
"GO401_120000370","20120517","1"
"GO401_120000370","20120518","1"
"GO401_120000370","20120521","1"
"GO401_120000370","20120522","1"
"GO401_120000370","20120523","1"
"GO401_120000370","20120531","1"
"GO401_120000370","20120604","1"
"GO401_120000370","20120605","1"
"GO401_120000370","20120606","1"
"GO401_120000370","20120607","1"
"GO401_120000370","20120608","1"
"GO401_120000370","20120611","1"
"GO401_120000370","20120612","1"
"GO401_120000370","20120613","1"
"GO401_120000370","20120614","1"
"GO401_120000370","20120621","1"
"GO401_120000370","20120625","1"
"GO401_120000370","20120626","1"
"GO401_120000370","20120627","1"
"GO401_120000370","20120628","1"
"GO401_120000370","20120629","1"
"GO401_120000370","20120702","1"
"GO401_120000370","20120709","1"
"GO401_120000370","20120710","1"
"GO401_120000370","20120711","1"
"GO401_120000370","20120712","1"
"GO401_120000370","20120713","1"
"GO401_120000370","20120716","1"
"GO401_120000370","20120717","1"
"GO401_120000370","20120718","1"
"GO401_120000370","20120719","1"
"GO401_120000370","20120725","1"
"GO401_120000370","20120726","1"
"GO401_120000370","20120727","1"
"GO401_120000370","20120730","1"
"GO401_120000370","20120731","1"
"GO401_120000370","20120801","1"
"GO401_120000370","20120802","1"
"GO401_120000370","20120803","1"
"GO401_120000370","20120806","1"
"GO401_120000370","20120809","1"
"GO401_120000370","20120813","1"
"GO401_120000370","20120814","1"
"GO401_120000370","20120815","1"
"GO401_120000370","20120816","1"
"GO401_120000370","20120817","1"
"GO401_120000370","20120823","1"
"GO401_120000370","20120827","1"
"GO401_120000370","20120828","1"
"GO401_120000370","20120829","1"
"GO401_120000370","20120830","1"
"GO401_120000370","20120831","1"
"GO401_120000398","20120517","1"
"GO401_120000398","20120518","1"
"GO401_120000398","20120521","1"
"GO401_120000398","20120522","1"
"GO401_120000398","20120523","1"
"GO401_120000398","20120531","1"
"GO401_120000398","20120604","1"
"GO401_120000398","20120605","1"
"GO401_120000398","20120606","1"
"GO401_120000398","20120607","1"
"GO401_120000398","20120608","1"
"GO401_120000398","20120611","1"
"GO401_120000398","20120612","1"
"GO401_120000398","20120613","1"
"GO401_120000398","20120614","1"
"GO401_120000398","20120621","1"
"GO401_120000398","20120625","1"
"GO401_120000398","20120626","1"
"GO401_120000398","20120627","1"
"GO401_120000398","20120628","1"
"GO401_120000398","20120629","1"
"GO401_120000398","20120702","1"
"GO401_120000398","20120709","1"
"GO401_120000398","20120710","1"
"GO401_120000398","20120711","1"
"GO401_120000398","20120712","1"
"GO401_120000398","20120713","1"
"GO401_120000398","20120716","1"
"GO401_120000398","20120717","1"
"GO401_120000398","20120718","1"
"GO401_120000398","20120719","1"
"GO401_120000398","20120725","1"
"GO401_120000398","20120726","1"
"GO401_120000398","20120727","1"
"GO401_120000398","20120730","1"
"GO401_120000398","20120731","1"
"GO401_120000398","20120801","1"
"GO401_120000398","20120802","1"
"GO401_120000398","20120803","1"
"GO401_120000398","20120806","1"
"GO401_120000398","20120809","1"
"GO401_120000398","20120813","1"
"GO401_120000398","20120814","1"
"GO401_120000398","20120815","1"
"GO401_120000398","20120816","1"
"GO401_120000398","20120817","1"
"GO401_120000398","20120823","1"
"GO401_120000398","20120827","1"
"GO401_120000398","20120828","1"
"GO401_120000398","20120829","1"
"GO401_120000398","20120830","1"
"GO401_120000398","20120831","1"
"GO401_120000400","20120518","1"
"GO401_120000400","20120521","1"
"GO401_120000400","20120522","1"
"GO401_120000400","20120523","1"
"GO401_120000400","20120604","1"
"GO401_120000400","20120605","1"
"GO401_120000400","20120606","1"
"GO401_120000400","20120607","1"
"GO401_120000400","20120608","1"
"GO401_120000400","20120611","1"
"GO401_120000400","20120612","1"
"GO401_120000400","20120613","1"
"GO401_120000400","20120614","1"
"GO401_120000400","20120625","1"
"GO401_120000400","20120626","1"
"GO401_120000400","20120627","1"
"GO401_120000400","20120628","1"
"GO401_120000400","20120629","1"
"GO401_120000400","20120702","1"
"GO401_120000400","20120709","1"
"GO401_120000400","20120710","1"
"GO401_120000400","20120711","1"
"GO401_120000400","20120712","1"
"GO401_120000400","20120713","1"
"GO401_120000400","20120716","1"
"GO401_120000400","20120717","1"
"GO401_120000400","20120718","1"
"GO401_120000400","20120719","1"
"GO401_120000400","20120726","1"
"GO401_120000400","20120727","1"
"GO401_120000400","20120730","1"
"GO401_120000400","20120731","1"
"GO401_120000400","20120801","1"
"GO401_120000400","20120802","1"
"GO401_120000400","20120803","1"
"GO401_120000400","20120806","1"
"GO401_120000400","20120813","1"
"GO401_120000400","20120814","1"
"GO401_120000400","20120815","1"
"GO401_120000400","20120816","1"
"GO401_120000400","20120817","1"
"GO401_120000400","20120827","1"
"GO401_120000400","20120828","1"
"GO401_120000400","20120829","1"
"GO401_120000400","20120830","1"
"GO401_120000400","20120831","1"
"GO401_120000401","20120518","1"
"GO401_120000401","20120521","1"
"GO401_120000401","20120522","1"
"GO401_120000401","20120523","1"
"GO401_120000401","20120604","1"
"GO401_120000401","20120605","1"
"GO401_120000401","20120606","1"
"GO401_120000401","20120607","1"
"GO401_120000401","20120608","1"
"GO401_120000401","20120611","1"
"GO401_120000401","20120612","1"
"GO401_120000401","20120613","1"
"GO401_120000401","20120614","1"
"GO401_120000401","20120625","1"
"GO401_120000401","20120626","1"
"GO401_120000401","20120627","1"
"GO401_120000401","20120628","1"
"GO401_120000401","20120629","1"
"GO401_120000401","20120702","1"
"GO401_120000401","20120709","1"
"GO401_120000401","20120710","1"
"GO401_120000401","20120711","1"
"GO401_120000401","20120712","1"
"GO401_120000401","20120713","1"
"GO401_120000401","20120716","1"
"GO401_120000401","20120717","1"
"GO401_120000401","20120718","1"
"GO401_120000401","20120719","1"
"GO401_120000401","20120726","1"
"GO401_120000401","20120727","1"
"GO401_120000401","20120730","1"
"GO401_120000401","20120731","1"
"GO401_120000401","20120801","1"
"GO401_120000401","20120802","1"
"GO401_120000401","20120803","1"
"GO401_120000401","20120806","1"
"GO401_120000401","20120813","1"
"GO401_120000401","20120814","1"
"GO401_120000401","20120815","1"
"GO401_120000401","20120816","1"
"GO401_120000401","20120817","1"
"GO401_120000401","20120827","1"
"GO401_120000401","20120828","1"
"GO401_120000401","20120829","1"
"GO401_120000401","20120830","1"
"GO401_120000401","20120831","1"
"GO401_120000402","20120518","1"
"GO401_120000402","20120521","1"
"GO401_120000402","20120522","1"
"GO401_120000402","20120523","1"
"GO401_120000402","20120604","1"
"GO401_120000402","20120605","1"
"GO401_120000402","20120606","1"
"GO401_120000402","20120607","1"
"GO401_120000402","20120608","1"
"GO401_120000402","20120611","1"
"GO401_120000402","20120612","1"
"GO401_120000402","20120613","1"
"GO401_120000402","20120614","1"
"GO401_120000402","20120625","1"
"GO401_120000402","20120626","1"
"GO401_120000402","20120627","1"
"GO401_120000402","20120628","1"
"GO401_120000402","20120629","1"
"GO401_120000402","20120702","1"
"GO401_120000402","20120709","1"
"GO401_120000402","20120710","1"
"GO401_120000402","20120711","1"
"GO401_120000402","20120712","1"
"GO401_120000402","20120713","1"
"GO401_120000402","20120716","1"
"GO401_120000402","20120717","1"
"GO401_120000402","20120718","1"
"GO401_120000402","20120719","1"
"GO401_120000402","20120726","1"
"GO401_120000402","20120727","1"
"GO401_120000402","20120730","1"
"GO401_120000402","20120731","1"
"GO401_120000402","20120801","1"
"GO401_120000402","20120802","1"
"GO401_120000402","20120803","1"
"GO401_120000402","20120806","1"
"GO401_120000402","20120813","1"
"GO401_120000402","20120814","1"
"GO401_120000402","20120815","1"
"GO401_120000402","20120816","1"
"GO401_120000402","20120817","1"
"GO401_120000402","20120827","1"
"GO401_120000402","20120828","1"
"GO401_120000402","20120829","1"
"GO401_120000402","20120830","1"
"GO401_120000402","20120831","1"
"GO401_120000414","20120514","1"
"GO401_120000414","20120515","1"
"GO401_120000414","20120516","1"
"GO401_120000414","20120517","1"
"GO401_120000414","20120518","1"
"GO401_120000414","20120521","1"
"GO401_120000414","20120522","1"
"GO401_120000414","20120523","1"
"GO401_120000414","20120524","1"
"GO401_120000414","20120525","1"
"GO401_120000414","20120529","1"
"GO401_120000414","20120530","1"
"GO401_120000414","20120531","1"
"GO401_120000414","20120601","1"
"GO401_120000414","20120604","1"
"GO401_120000414","20120605","1"
"GO401_120000414","20120606","1"
"GO401_120000414","20120607","1"
"GO401_120000414","20120608","1"
"GO401_120000414","20120611","1"
"GO401_120000414","20120612","1"
"GO401_120000414","20120613","1"
"GO401_120000414","20120614","1"
"GO401_120000414","20120615","1"
"GO401_120000414","20120618","1"
"GO401_120000414","20120619","1"
"GO401_120000414","20120620","1"
"GO401_120000414","20120621","1"
"GO401_120000414","20120622","1"
"GO401_120000414","20120625","1"
"GO401_120000414","20120626","1"
"GO401_120000414","20120627","1"
"GO401_120000414","20120628","1"
"GO401_120000414","20120629","1"
"GO401_120000414","20120702","1"
"GO401_120000414","20120703","1"
"GO401_120000414","20120705","1"
"GO401_120000414","20120706","1"
"GO401_120000414","20120709","1"
"GO401_120000414","20120710","1"
"GO401_120000414","20120711","1"
"GO401_120000414","20120712","1"
"GO401_120000414","20120713","1"
"GO401_120000414","20120716","1"
"GO401_120000414","20120717","1"
"GO401_120000414","20120718","1"
"GO401_120000414","20120719","1"
"GO401_120000414","20120720","1"
"GO401_120000414","20120723","1"
"GO401_120000414","20120724","1"
"GO401_120000414","20120726","1"
"GO401_120000414","20120727","1"
"GO401_120000414","20120730","1"
"GO401_120000414","20120731","1"
"GO401_120000414","20120801","1"
"GO401_120000414","20120802","1"
"GO401_120000414","20120803","1"
"GO401_120000414","20120806","1"
"GO401_120000414","20120807","1"
"GO401_120000414","20120808","1"
"GO401_120000414","20120810","1"
"GO401_120000414","20120813","1"
"GO401_120000414","20120814","1"
"GO401_120000414","20120815","1"
"GO401_120000414","20120816","1"
"GO401_120000414","20120817","1"
"GO401_120000414","20120820","1"
"GO401_120000414","20120821","1"
"GO401_120000414","20120822","1"
"GO401_120000414","20120823","1"
"GO401_120000414","20120824","1"
"GO401_120000414","20120827","1"
"GO401_120000414","20120828","1"
